,Date,Open,High,Low,Close,Crypto
4583,2022-03-08,98.09,101.75,97.88,99.42,LTC
4584,2022-03-09,38545.0,42552.0,38515.0,41910.0,BTC
4585,2022-03-09,2559.18,2773.08,2559.18,2708.44,ETH
4586,2022-03-09,99.42,109.31,99.33,106.73,LTC
4587,2022-03-10,41910.0,42123.0,38770.0,39302.0,BTC
4588,2022-03-10,2708.44,2735.08,2557.37,2604.0,ETH
4589,2022-03-10,106.73,107.14,99.9,102.56,LTC
4590,2022-03-11,39330.0,40189.0,38261.0,38869.0,BTC
4591,2022-03-11,2604.78,2672.09,2525.19,2573.6,ETH
4592,2022-03-11,102.56,106.91,99.91,104.6,LTC
4593,2022-03-12,38864.0,39364.0,38713.0,39103.0,BTC
4594,2022-03-12,2573.6,2614.26,2554.59,2586.98,ETH
4595,2022-03-12,104.6,108.06,104.32,105.77,LTC
4596,2022-03-13,39103.0,39237.0,38424.0,38677.0,BTC
4597,2022-03-13,2586.98,2600.68,2536.31,2547.01,ETH
4598,2022-03-13,105.77,107.26,103.72,104.19,LTC
4599,2022-03-14,38692.0,39275.0,37624.0,38737.0,BTC
4600,2022-03-14,2547.0,2608.52,2494.42,2524.55,ETH
4601,2022-03-14,104.26,105.48,101.04,102.57,LTC
4602,2022-03-15,38737.0,39864.0,38184.0,39416.0,BTC
4603,2022-03-15,2526.77,2667.6,2511.48,2625.59,ETH
4604,2022-03-15,102.57,108.54,102.57,107.39,LTC
4605,2022-03-16,39452.0,41649.0,38980.0,41252.0,BTC
4606,2022-03-16,2617.14,2789.16,2606.74,2774.5,ETH
4607,2022-03-16,107.41,111.72,105.75,110.03,LTC
4608,2022-03-17,41252.0,41444.0,40612.0,40717.0,BTC
4609,2022-03-17,2772.09,2835.95,2744.4,2807.99,ETH
4610,2022-03-17,110.03,111.57,108.75,110.47,LTC
4611,2022-03-18,40723.0,42296.0,40228.0,41849.0,BTC
4612,2022-03-18,2808.0,2985.26,2770.4,2952.01,ETH
4613,2022-03-18,110.47,113.0,107.93,112.3,LTC
4614,2022-03-19,41849.0,42374.0,41564.0,42256.0,BTC
4615,2022-03-19,2950.96,2985.99,2923.74,2956.8,ETH
4616,2022-03-19,112.16,114.72,111.55,113.91,LTC
4617,2022-03-20,42256.0,42366.0,40966.0,41308.0,BTC
4618,2022-03-20,2952.38,2964.01,2820.0,2877.47,ETH
4619,2022-03-20,113.91,118.25,111.47,114.94,LTC
4620,2022-03-21,41308.0,41514.0,40550.0,41186.0,BTC
4621,2022-03-21,2874.36,2961.3,2835.0,2911.51,ETH
4622,2022-03-21,114.94,116.67,113.27,116.26,LTC
4623,2022-03-22,41186.0,43253.0,40915.0,42611.0,BTC
4624,2022-03-22,2910.7,3052.57,2885.59,3001.61,ETH
4625,2022-03-22,116.18,123.66,115.53,121.53,LTC
4626,2022-03-23,42611.0,42863.0,41809.0,42350.0,BTC
4627,2022-03-23,3001.61,3047.04,2922.16,2981.96,ETH
4628,2022-03-23,121.53,124.41,118.75,121.86,LTC
4629,2022-03-24,42350.0,44215.0,42276.0,43914.0,BTC
4630,2022-03-24,2982.22,3129.41,2974.21,3104.85,ETH
4631,2022-03-24,121.86,126.39,120.33,126.31,LTC
4632,2022-03-25,43914.0,45097.0,43641.0,44564.0,BTC
4633,2022-03-25,3104.86,3193.5,3078.18,3128.32,ETH
4634,2022-03-25,126.34,127.72,121.79,124.31,LTC
4635,2022-03-26,44600.0,44801.0,44131.0,44608.0,BTC
4636,2022-03-26,3128.32,3152.36,3087.58,3144.0,ETH
4637,2022-03-26,124.31,125.51,122.08,125.01,LTC
4638,2022-03-27,44608.0,46402.0,44289.0,46073.0,BTC
4639,2022-03-27,3144.0,3247.64,3128.19,3238.88,ETH
4640,2022-03-27,125.02,127.59,123.47,127.1,LTC
4641,2022-03-28,46105.0,48174.0,45912.0,47944.0,BTC
4642,2022-03-28,3238.39,3430.72,3225.0,3417.28,ETH
4643,2022-03-28,127.24,132.54,127.01,131.35,LTC
4644,2022-03-29,47944.0,48103.0,47002.0,47406.0,BTC
4645,2022-03-29,3417.28,3482.78,3321.58,3395.2,ETH
4646,2022-03-29,131.35,132.0,127.1,128.9,LTC
4647,2022-03-30,47470.0,47705.0,46645.0,47232.0,BTC
4648,2022-03-30,3397.58,3445.0,3339.0,3413.71,ETH
4649,2022-03-30,128.9,134.05,126.31,131.91,LTC
4650,2022-03-31,47232.0,47573.0,45542.0,45760.0,BTC
4651,2022-03-31,3414.52,3444.44,3263.97,3299.98,ETH
4652,2022-03-31,132.01,132.83,121.76,124.87,LTC
4653,2022-04-01,45760.0,46696.0,44310.0,46175.0,BTC
4654,2022-04-01,3300.05,3480.0,3215.01,3443.19,ETH
4655,2022-04-01,124.87,126.33,119.26,125.32,LTC
4656,2022-04-02,46175.0,47183.0,45681.0,46208.0,BTC
4657,2022-04-02,3441.7,3529.39,3429.12,3471.2,ETH
4658,2022-04-02,125.29,128.28,124.14,125.3,LTC
4659,2022-04-03,46208.0,46766.0,45580.0,46391.0,BTC
4660,2022-04-03,3471.2,3523.0,3413.52,3495.0,ETH
4661,2022-04-03,125.3,128.12,123.82,126.77,LTC
4662,2022-04-04,46391.0,47367.0,45174.0,46304.0,BTC
4663,2022-04-04,3495.01,3580.0,3414.22,3510.17,ETH
4664,2022-04-04,126.95,129.52,121.37,124.09,LTC
4665,2022-04-05,46304.0,47158.0,45593.0,45707.0,BTC
4666,2022-04-05,3510.17,3550.0,3418.64,3436.17,ETH
4667,2022-04-05,124.1,127.2,123.27,124.14,LTC
4668,2022-04-06,45707.0,46042.0,43343.0,43898.0,BTC
4669,2022-04-06,3437.98,3460.86,3176.45,3235.47,ETH
4670,2022-04-06,124.36,124.96,112.97,114.55,LTC
4671,2022-04-07,43905.0,44002.0,42784.0,43573.0,BTC
4672,2022-04-07,3234.92,3269.49,3143.01,3238.51,ETH
4673,2022-04-07,114.55,114.9,110.26,113.97,LTC
4674,2022-04-08,43573.0,43962.0,42557.0,42750.0,BTC
4675,2022-04-08,3239.72,3313.02,3200.01,3247.98,ETH
4676,2022-04-08,113.97,115.23,111.03,113.29,LTC
4677,2022-04-09,42808.0,42859.0,42138.0,42459.0,BTC
4678,2022-04-09,3248.99,3256.43,3176.29,3226.04,ETH
4679,2022-04-09,113.27,113.46,109.89,111.65,LTC
4680,2022-04-10,42459.0,43398.0,42430.0,43154.0,BTC
4681,2022-04-10,3226.05,3307.43,3226.05,3290.16,ETH
4682,2022-04-10,111.72,114.43,111.3,114.3,LTC
4683,2022-04-11,43147.0,43242.0,39629.0,39850.0,BTC
4684,2022-04-11,3290.2,3292.8,2978.31,2992.28,ETH
4685,2022-04-11,114.3,114.38,103.1,103.96,LTC
4686,2022-04-12,39850.0,40641.0,39301.0,39536.0,BTC
4687,2022-04-12,2991.72,3083.37,2952.45,2987.7,ETH
4688,2022-04-12,104.05,105.73,101.82,103.43,LTC
4689,2022-04-13,39536.0,41499.0,39498.0,41245.0,BTC
4690,2022-04-13,2987.61,3114.94,2986.8,3105.73,ETH
4691,2022-04-13,103.46,110.47,103.38,110.11,LTC
4692,2022-04-14,41245.0,41476.0,39626.0,39896.0,BTC
4693,2022-04-14,3105.73,3143.96,2977.69,3011.47,ETH
4694,2022-04-14,110.11,112.22,106.05,106.82,LTC
4695,2022-04-15,39896.0,40727.0,39807.0,40409.0,BTC
4696,2022-04-15,3012.27,3057.44,2995.79,3030.16,ETH
4697,2022-04-15,106.94,112.74,106.94,111.12,LTC
4698,2022-04-16,40404.0,40657.0,40044.0,40356.0,BTC
4699,2022-04-16,3030.16,3057.36,3012.67,3034.06,ETH
4700,2022-04-16,111.12,113.95,110.22,110.92,LTC
4701,2022-04-17,40356.0,40712.0,39927.0,40295.0,BTC
4702,2022-04-17,3034.06,3084.98,3025.0,3045.7,ETH
4703,2022-04-17,110.86,115.09,110.75,111.06,LTC
4704,2022-04-18,40295.0,40911.0,38639.0,40665.0,BTC
4705,2022-04-18,3045.85,3075.32,2886.94,3005.18,ETH
4706,2022-04-18,111.06,111.89,105.37,110.22,LTC
4707,2022-04-19,40665.0,41750.0,40609.0,41300.0,BTC
4708,2022-04-19,3005.41,3129.91,3005.41,3094.31,ETH
4709,2022-04-19,110.22,113.72,110.13,113.28,LTC
4710,2022-04-20,41300.0,42202.0,40935.0,41435.0,BTC
4711,2022-04-20,3094.73,3165.5,3040.0,3085.0,ETH
4712,2022-04-20,113.32,114.15,110.82,112.58,LTC
4713,2022-04-21,41435.0,42949.0,40647.0,40647.0,BTC
4714,2022-04-21,3085.0,3178.24,2995.21,3001.41,ETH
4715,2022-04-21,112.58,114.41,107.37,107.49,LTC
4716,2022-04-22,40647.0,40842.0,39214.0,39597.0,BTC
4717,2022-04-22,3001.41,3030.71,2935.6,2971.28,ETH
4718,2022-04-22,107.25,108.59,105.5,106.08,LTC
4719,2022-04-23,39597.0,39974.0,39331.0,39794.0,BTC
4720,2022-04-23,2971.28,2977.64,2918.78,2961.98,ETH
4721,2022-04-23,106.08,107.21,104.98,106.31,LTC
4722,2022-04-24,39794.0,39937.0,39046.0,39539.0,BTC
4723,2022-04-24,2963.57,2969.55,2912.05,2941.25,ETH
4724,2022-04-24,106.31,106.58,103.78,104.85,LTC
4725,2022-04-25,39539.0,40316.0,38292.0,40140.0,BTC
4726,2022-04-25,2941.56,3024.0,2800.0,2996.74,ETH
4727,2022-04-25,104.85,105.61,98.6,104.19,LTC
4728,2022-04-26,40140.0,40748.0,37757.0,38128.0,BTC
4729,2022-04-26,2997.37,3033.32,2799.98,2828.63,ETH
4730,2022-04-26,104.19,105.41,98.49,99.14,LTC
4731,2022-04-27,38128.0,39451.0,37746.0,39095.0,BTC
4732,2022-04-27,2830.01,2919.45,2769.05,2864.84,ETH
4733,2022-04-27,99.14,101.84,96.43,100.13,LTC
4734,2022-04-28,39095.0,40338.0,38877.0,39928.0,BTC
4735,2022-04-28,2865.24,2979.97,2855.9,2948.97,ETH
4736,2022-04-28,100.13,104.28,99.77,103.94,LTC
4737,2022-04-29,39928.0,39989.0,38213.0,38559.0,BTC
4738,2022-04-29,2949.01,2953.97,2776.14,2806.13,ETH
4739,2022-04-29,103.91,104.32,98.52,99.79,LTC
4740,2022-04-30,38559.0,38776.0,38201.0,38332.0,BTC
4741,2022-04-30,2806.12,2840.85,2773.73,2788.47,ETH
4742,2022-04-30,99.79,101.52,98.88,99.28,LTC
4743,2022-05-01,38332.0,38660.0,37510.0,38196.0,BTC
4744,2022-05-01,2788.47,2825.69,2719.07,2812.7,ETH
4745,2022-05-01,99.28,99.92,94.2,98.88,LTC
4746,2022-05-02,38196.0,39108.0,38102.0,38321.0,BTC
4747,2022-05-02,2816.67,2872.27,2781.13,2827.69,ETH
4748,2022-05-02,99.0,101.23,98.34,100.2,LTC
4749,2022-05-03,38321.0,38854.0,37543.0,37633.0,BTC
4750,2022-05-03,2826.56,2880.56,2756.61,2774.37,ETH
4751,2022-05-03,100.2,101.8,97.52,98.04,LTC
4752,2022-05-04,37633.0,39890.0,37633.0,39780.0,BTC
4753,2022-05-04,2784.72,2967.03,2771.68,2943.42,ETH
4754,2022-05-04,98.48,107.05,97.79,106.53,LTC
4755,2022-05-05,39780.0,39860.0,35690.0,36432.0,BTC
4756,2022-05-05,2943.42,2952.96,2687.49,2754.37,ETH
4757,2022-05-05,106.53,106.84,94.89,96.96,LTC
4758,2022-05-06,36432.0,36648.0,35387.0,36074.0,BTC
4759,2022-05-06,2754.92,2757.25,2631.83,2704.81,ETH
4760,2022-05-06,96.96,98.36,93.16,96.15,LTC
4761,2022-05-07,36074.0,36140.0,35749.0,35775.0,BTC
4762,2022-05-07,2704.55,2705.82,2655.14,2673.55,ETH
4763,2022-05-07,96.07,97.31,95.22,96.06,LTC
4764,2022-05-08,35775.0,35816.0,33766.0,34604.0,BTC
4765,2022-05-08,2673.55,2675.47,2487.11,2539.33,ETH
4766,2022-05-08,96.06,96.3,91.58,95.06,LTC
4767,2022-05-09,34604.0,34604.0,30416.0,31076.0,BTC
4768,2022-05-09,2539.54,2555.34,2226.67,2286.1,ETH
4769,2022-05-09,95.06,95.44,77.81,80.77,LTC
4770,2022-05-10,31076.0,32624.0,29842.0,30960.0,BTC
4771,2022-05-10,2290.9,2455.64,2200.75,2321.92,ETH
4772,2022-05-10,80.48,85.02,73.47,79.18,LTC
4773,2022-05-11,30960.0,32075.0,28233.0,28315.0,BTC
4774,2022-05-11,2324.89,2450.24,2028.05,2031.16,ETH
4775,2022-05-11,79.18,82.71,65.58,65.73,LTC
4776,2022-05-12,28315.0,30079.0,25805.0,28572.0,BTC
4777,2022-05-12,2032.68,2181.2,1707.51,1925.01,ETH
4778,2022-05-12,65.74,69.4,52.16,63.33,LTC
4779,2022-05-13,28572.0,30994.0,27968.0,29800.0,BTC
4780,2022-05-13,1925.0,2141.84,1865.47,2043.75,ETH
4781,2022-05-13,63.22,73.02,61.42,68.49,LTC
4782,2022-05-14,29800.0,30079.0,28661.0,29370.0,BTC
4783,2022-05-14,2042.76,2079.0,1948.93,1997.47,ETH
4784,2022-05-14,68.45,70.3,64.12,66.33,LTC
4785,2022-05-15,29370.0,31061.0,29345.0,30991.0,BTC
4786,2022-05-15,1995.6,2128.88,1991.19,2128.88,ETH
4787,2022-05-15,66.33,70.82,65.92,70.44,LTC
4788,2022-05-16,30991.0,31346.0,29179.0,29880.0,BTC
4789,2022-05-16,2130.42,2155.0,1978.55,2030.99,ETH
4790,2022-05-16,70.55,71.68,64.92,67.87,LTC
4791,2022-05-17,29880.0,30721.0,29465.0,30081.0,BTC
4792,2022-05-17,2031.06,2119.99,2006.29,2051.9,ETH
4793,2022-05-17,67.99,73.72,66.88,71.6,LTC
4794,2022-05-18,30081.0,30664.0,28749.0,29205.0,BTC
4795,2022-05-18,2051.83,2106.01,1935.0,1962.74,ETH
4796,2022-05-18,71.5,74.16,66.26,67.72,LTC
4797,2022-05-19,29205.0,30483.0,28637.0,30214.0,BTC
4798,2022-05-19,1963.4,2036.37,1901.4,2011.38,ETH
4799,2022-05-19,67.72,72.5,64.66,71.07,LTC
4800,2022-05-20,30214.0,30700.0,28714.0,29121.0,BTC
4801,2022-05-20,2012.95,2060.94,1921.75,1957.64,ETH
4802,2022-05-20,71.07,73.11,66.77,68.45,LTC
4803,2022-05-21,29121.0,29597.0,28949.0,29380.0,BTC
4804,2022-05-21,1958.2,1987.89,1938.78,1972.76,ETH
4805,2022-05-21,68.45,70.51,67.95,69.58,LTC
4806,2022-05-22,29380.0,30259.0,29254.0,29910.0,BTC
4807,2022-05-22,1972.42,2033.91,1963.81,2004.77,ETH
4808,2022-05-22,69.58,72.36,69.31,70.76,LTC
4809,2022-05-23,29910.0,30615.0,29054.0,29289.0,BTC
4810,2022-05-23,2005.97,2085.71,1977.6,1996.35,ETH
4811,2022-05-23,70.76,73.86,68.64,69.44,LTC
4812,2022-05-24,29289.0,29544.0,28665.0,29429.0,BTC
4813,2022-05-24,1997.28,2002.54,1911.38,1967.21,ETH
4814,2022-05-24,69.56,70.81,67.06,70.26,LTC
4815,2022-05-25,29429.0,30175.0,29345.0,29762.0,BTC
4816,2022-05-25,1970.19,2020.0,1935.89,1959.09,ETH
4817,2022-05-25,70.26,71.51,67.92,68.6,LTC
4818,2022-05-26,29762.0,29842.0,28158.0,29447.0,BTC
4819,2022-05-26,1959.19,1968.28,1742.89,1826.05,ETH
4820,2022-05-26,68.6,68.78,60.6,64.17,LTC
4821,2022-05-27,29447.0,29643.0,28256.0,28739.0,BTC
4822,2022-05-27,1825.85,1844.43,1715.0,1744.16,ETH
4823,2022-05-27,64.14,64.68,60.92,62.1,LTC
4824,2022-05-28,28739.0,29222.0,28524.0,28996.0,BTC
4825,2022-05-28,1744.18,1809.0,1709.19,1790.25,ETH
4826,2022-05-28,61.88,63.88,61.07,63.07,LTC
4827,2022-05-29,28996.0,29428.0,28824.0,29162.0,BTC
4828,2022-05-29,1790.25,1823.22,1763.5,1793.03,ETH
4829,2022-05-29,63.07,64.33,61.82,62.88,LTC
4830,2022-05-30,29162.0,31302.0,29153.0,31271.0,BTC
4831,2022-05-30,1793.68,1954.77,1792.88,1952.14,ETH
4832,2022-05-30,62.96,68.14,62.87,67.92,LTC
4833,2022-05-31,31271.0,32324.0,31206.0,31757.0,BTC
4834,2022-05-31,1958.35,2009.89,1926.88,1948.13,ETH
4835,2022-05-31,68.07,69.68,66.68,68.35,LTC
4836,2022-06-01,31757.0,31957.0,29367.0,29645.0,BTC
4837,2022-06-01,1948.13,1970.05,1770.94,1794.22,ETH
4838,2022-06-01,68.35,70.5,61.84,62.66,LTC
4839,2022-06-02,29645.0,30350.0,29504.0,30242.0,BTC
4840,2022-06-02,1791.36,1842.28,1783.44,1824.05,ETH
4841,2022-06-02,62.73,64.2,62.08,63.87,LTC
4842,2022-06-03,30242.0,30667.0,29355.0,29652.0,BTC
4843,2022-06-03,1822.45,1852.0,1737.36,1758.06,ETH
4844,2022-06-03,63.82,64.79,61.35,62.16,LTC
4845,2022-06-04,29649.0,29888.0,29482.0,29726.0,BTC
4846,2022-06-04,1759.0,1792.92,1748.0,1774.69,ETH
4847,2022-06-04,62.16,63.43,61.39,63.26,LTC
4848,2022-06-05,29726.0,30149.0,29539.0,29945.0,BTC
4849,2022-06-05,1775.05,1827.58,1773.53,1809.74,ETH
4850,2022-06-05,63.26,64.25,61.69,63.44,LTC
4851,2022-06-06,29941.0,31735.0,29817.0,31432.0,BTC
4852,2022-06-06,1809.65,1917.16,1802.9,1860.47,ETH
4853,2022-06-06,63.44,66.4,62.92,64.0,LTC
4854,2022-06-07,31432.0,31554.0,29230.0,31341.0,BTC
4855,2022-06-07,1860.86,1873.67,1726.04,1844.73,ETH
4856,2022-06-07,64.0,65.41,60.22,65.0,LTC
4857,2022-06-08,31341.0,31515.0,29874.0,30202.0,BTC
4858,2022-06-08,1844.73,1845.35,1765.0,1796.12,ETH
4859,2022-06-08,65.01,65.29,61.25,61.99,LTC
4860,2022-06-09,30202.0,30653.0,29961.0,30139.0,BTC
4861,2022-06-09,1796.12,1830.46,1777.26,1792.44,ETH
4862,2022-06-09,61.97,62.35,59.35,60.09,LTC
4863,2022-06-10,30148.0,30286.0,28891.0,29194.0,BTC
4864,2022-06-10,1792.44,1800.67,1660.02,1677.39,ETH
4865,2022-06-10,60.09,60.33,55.73,56.86,LTC
4866,2022-06-11,29194.0,29409.0,28173.0,28393.0,BTC
4867,2022-06-11,1677.73,1684.17,1498.96,1521.84,ETH
4868,2022-06-11,56.91,57.75,51.67,52.03,LTC
4869,2022-06-12,28403.0,28659.0,26947.0,27383.0,BTC
4870,2022-06-12,1521.77,1550.29,1428.3,1477.97,ETH
4871,2022-06-12,52.03,53.24,48.68,50.04,LTC
4872,2022-06-13,27383.0,27513.0,22617.0,23251.0,BTC
4873,2022-06-13,1473.58,1484.24,1167.52,1243.08,ETH
4874,2022-06-13,49.91,50.3,41.2,44.14,LTC
4875,2022-06-14,23238.0,23329.0,20889.0,21992.0,BTC
4876,2022-06-14,1239.69,1256.6,1077.23,1187.3,ETH
4877,2022-06-14,44.06,45.87,40.38,45.03,LTC
4878,2022-06-15,21992.0,22229.0,20111.0,21685.0,BTC
4879,2022-06-15,1187.0,1225.08,1015.2,1177.44,ETH
4880,2022-06-15,45.03,49.35,41.64,48.64,LTC
4881,2022-06-16,21693.0,22899.0,20522.0,20683.0,BTC
4882,2022-06-16,1179.82,1253.83,1081.72,1096.86,ETH
4883,2022-06-16,48.62,51.12,44.45,45.71,LTC
4884,2022-06-17,20683.0,21268.0,20219.0,20627.0,BTC
4885,2022-06-17,1099.35,1116.29,1050.0,1095.0,ETH
4886,2022-06-17,45.71,47.66,44.05,47.11,LTC
4887,2022-06-18,20618.0,20723.0,17630.0,17727.0,BTC
4888,2022-06-18,1094.18,1097.73,884.57,902.25,ETH
4889,2022-06-18,47.11,48.33,41.54,42.35,LTC
4890,2022-06-19,17727.0,20635.0,17727.0,20501.0,BTC
4891,2022-06-19,900.5,1150.59,900.5,1138.58,ETH
4892,2022-06-19,42.39,56.14,42.39,55.1,LTC
4893,2022-06-20,20501.0,20940.0,19840.0,20444.0,BTC
4894,2022-06-20,1138.83,1167.6,1052.71,1119.96,ETH
4895,2022-06-20,55.13,55.34,51.34,52.78,LTC
4896,2022-06-21,20444.0,21664.0,20257.0,20836.0,BTC
4897,2022-06-21,1119.75,1189.96,1090.02,1121.57,ETH
4898,2022-06-21,52.78,55.63,51.51,53.3,LTC
4899,2022-06-22,20836.0,20979.0,19781.0,19898.0,BTC
4900,2022-06-22,1121.28,1139.0,1044.26,1051.16,ETH
4901,2022-06-22,53.3,54.59,50.53,51.59,LTC
4902,2022-06-23,19898.0,21023.0,19827.0,20802.0,BTC
4903,2022-06-23,1048.35,1141.25,1044.74,1134.2,ETH
4904,2022-06-23,51.56,56.09,51.55,55.67,LTC
4905,2022-06-24,20797.0,21351.0,20676.0,21194.0,BTC
4906,2022-06-24,1134.46,1242.74,1121.23,1215.09,ETH
4907,2022-06-24,55.67,57.27,54.56,55.29,LTC
4908,2022-06-25,21194.0,21524.0,20916.0,21222.0,BTC
4909,2022-06-25,1219.39,1243.88,1179.97,1207.44,ETH
4910,2022-06-25,55.46,59.32,54.66,58.81,LTC
4911,2022-06-26,21222.0,21857.0,21138.0,21390.0,BTC
4912,2022-06-26,1207.84,1276.04,1206.92,1247.7,ETH
4913,2022-06-26,58.81,60.39,57.5,58.78,LTC
4914,2022-06-27,21390.0,21490.0,20553.0,20900.0,BTC
4915,2022-06-27,1246.59,1248.11,1174.72,1202.24,ETH
4916,2022-06-27,58.78,58.78,54.83,55.94,LTC
4917,2022-06-28,20900.0,21174.0,20198.0,20253.0,BTC
4918,2022-06-28,1202.24,1231.85,1151.88,1160.55,ETH
4919,2022-06-28,55.94,56.92,52.91,53.23,LTC
4920,2022-06-29,20253.0,20414.0,19885.0,20171.0,BTC
4921,2022-06-29,1160.48,1166.7,1086.14,1107.93,ETH
4922,2022-06-29,53.23,54.3,51.34,53.43,LTC
4923,2022-06-30,20188.0,20314.0,18669.0,18731.0,BTC
4924,2022-06-30,1107.93,1117.58,1000.52,1011.67,ETH
4925,2022-06-30,53.43,54.02,50.15,51.02,LTC
4926,2022-07-01,18731.0,20742.0,18706.0,19414.0,BTC
4927,2022-07-01,1011.07,1111.0,1010.37,1067.88,ETH
4928,2022-07-01,51.02,56.09,50.06,51.55,LTC
4929,2022-07-02,19420.0,19489.0,18997.0,19295.0,BTC
4930,2022-07-02,1068.13,1076.85,1025.86,1062.79,ETH
4931,2022-07-02,51.55,51.67,49.74,50.47,LTC
4932,2022-07-03,19295.0,19319.0,18782.0,19106.0,BTC
4933,2022-07-03,1063.12,1085.65,1040.77,1083.27,ETH
4934,2022-07-03,50.47,51.23,49.16,51.07,LTC
4935,2022-07-04,19106.0,19850.0,19044.0,19532.0,BTC
4936,2022-07-04,1083.85,1133.2,1044.48,1120.44,ETH
4937,2022-07-04,51.07,51.96,49.7,51.25,LTC
4938,2022-07-05,19532.0,20692.0,19395.0,20459.0,BTC
4939,2022-07-05,1120.44,1168.99,1078.0,1154.34,ETH
4940,2022-07-05,51.25,52.38,47.96,50.68,LTC
4941,2022-07-06,20439.0,20457.0,19765.0,20394.0,BTC
4942,2022-07-06,1153.78,1167.08,1110.95,1160.63,ETH
4943,2022-07-06,50.68,50.98,48.94,50.32,LTC
4944,2022-07-07,20394.0,21808.0,20258.0,21608.0,BTC
4945,2022-07-07,1160.63,1252.47,1154.43,1237.75,ETH
4946,2022-07-07,50.31,52.08,49.77,51.81,LTC
4947,2022-07-08,21608.0,22336.0,21208.0,21834.0,BTC
4948,2022-07-08,1237.74,1270.2,1192.92,1242.36,ETH
4949,2022-07-08,51.82,53.94,50.8,52.01,LTC
4950,2022-07-09,21834.0,21997.0,21323.0,21668.0,BTC
4951,2022-07-09,1242.36,1250.2,1205.01,1219.84,ETH
4952,2022-07-09,52.01,53.71,51.13,53.34,LTC
4953,2022-07-10,21686.0,21737.0,20684.0,20960.0,BTC
4954,2022-07-10,1218.9,1225.21,1153.24,1177.5,ETH
4955,2022-07-10,53.34,54.96,50.75,51.57,LTC
4956,2022-07-11,20960.0,21158.0,20301.0,20396.0,BTC
4957,2022-07-11,1176.87,1184.3,1129.95,1136.62,ETH
4958,2022-07-11,51.57,53.07,50.12,50.43,LTC
4959,2022-07-12,20402.0,20403.0,19306.0,19434.0,BTC
4960,2022-07-12,1136.77,1137.19,1035.17,1046.0,ETH
4961,2022-07-12,50.43,50.52,47.32,47.71,LTC
4962,2022-07-13,19434.0,20013.0,18975.0,19663.0,BTC
4963,2022-07-13,1046.0,1100.42,1007.31,1075.93,ETH
4964,2022-07-13,47.71,49.36,46.44,48.34,LTC
4965,2022-07-14,19663.0,20835.0,19642.0,20660.0,BTC
4966,2022-07-14,1075.93,1208.94,1071.38,1191.48,ETH
4967,2022-07-14,48.34,51.6,47.9,51.04,LTC
4968,2022-07-15,20660.0,21181.0,20384.0,20925.0,BTC
4969,2022-07-15,1193.09,1285.97,1179.1,1256.28,ETH
4970,2022-07-15,51.04,52.68,50.62,52.08,LTC
4971,2022-07-16,20925.0,21561.0,20481.0,21165.0,BTC
4972,2022-07-16,1258.05,1417.25,1192.67,1345.6,ETH
4973,2022-07-16,52.16,54.77,51.13,54.27,LTC
4974,2022-07-17,21165.0,21645.0,20853.0,20938.0,BTC
4975,2022-07-17,1345.6,1383.18,1320.03,1343.41,ETH
4976,2022-07-17,54.27,56.29,54.27,55.8,LTC
4977,2022-07-18,20938.0,22725.0,20756.0,21514.0,BTC
4978,2022-07-18,1343.04,1530.64,1335.55,1473.04,ETH
4979,2022-07-18,55.8,59.2,55.31,56.59,LTC
4980,2022-07-19,21514.0,23660.0,21456.0,23308.0,BTC
4981,2022-07-19,1472.23,1625.09,1469.25,1559.6,ETH
4982,2022-07-19,56.59,59.51,55.89,58.31,LTC
4983,2022-07-20,23308.0,24258.0,22925.0,23305.0,BTC
4984,2022-07-20,1559.32,1618.97,1488.8,1524.0,ETH
4985,2022-07-20,58.31,61.68,56.5,57.13,LTC
4986,2022-07-21,23305.0,23780.0,22376.0,23134.0,BTC
4987,2022-07-21,1522.88,1603.92,1465.32,1586.73,ETH
4988,2022-07-21,57.08,58.62,55.26,58.16,LTC
4989,2022-07-22,23134.0,23689.0,22532.0,22603.0,BTC
4990,2022-07-22,1588.6,1645.89,1520.1,1525.01,ETH
4991,2022-07-22,58.16,59.17,55.55,55.69,LTC
4992,2022-07-23,22603.0,22999.0,21978.0,22319.0,BTC
4993,2022-07-23,1526.69,1596.06,1489.94,1523.82,ETH
4994,2022-07-23,55.75,57.19,54.49,55.79,LTC
4995,2022-07-24,22319.0,22876.0,22242.0,22749.0,BTC
4996,2022-07-24,1525.37,1628.27,1515.22,1611.43,ETH
4997,2022-07-24,55.79,59.66,55.68,59.41,LTC
4998,2022-07-25,22749.0,23007.0,21582.0,22166.0,BTC
4999,2022-07-25,1609.32,1661.25,1455.9,1520.86,ETH
5000,2022-07-25,59.41,59.73,54.91,56.34,LTC
5001,2022-07-26,22166.0,22176.0,20753.0,20964.0,BTC
5002,2022-07-26,1521.69,1524.76,1357.66,1379.02,ETH
5003,2022-07-26,56.34,56.36,52.03,52.73,LTC
5004,2022-07-27,20964.0,23026.0,20834.0,22795.0,BTC
5005,2022-07-27,1380.98,1613.09,1370.79,1601.64,ETH
5006,2022-07-27,52.73,58.92,52.59,58.45,LTC
5007,2022-07-28,22795.0,24167.0,22586.0,24012.0,BTC
5008,2022-07-28,1601.32,1782.16,1595.76,1756.28,ETH
5009,2022-07-28,58.45,64.28,58.12,63.35,LTC
5010,2022-07-29,24012.0,24310.0,23486.0,23952.0,BTC
